battery_id,start_time,filename,discharge_cycle_raw,SOH_nominal,RUL,Rct_last,impedance_available,discharge_duration_sec
B0006,2008-05-17 02:32:13,04941.csv,122,68.94,0.0,0.100329706643873,1,2937.625
B0006,2008-05-17 07:25:19,04945.csv,123,68.41,0.0,0.1011607325689791,1,2929.078
B0006,2008-05-17 12:21:15,04949.csv,124,67.87,0.0,0.1014589241819508,1,2918.375
B0006,2008-05-17 17:15:37,04953.csv,125,67.62,0.0,0.100603352458913,1,2919.812
B0006,2008-05-17 22:10:51,04957.csv,126,67.37,0.0,0.1025451876366216,1,2900.422
B0006,2008-05-18 03:05:19,04961.csv,127,66.85,0.0,0.1013873791642721,1,2901.375
B0006,2008-05-18 08:00:50,04965.csv,128,66.56,0.0,0.1014317733775896,1,2901.187
B0006,2008-05-18 12:44:48,04969.csv,129,66.3,0.0,0.1028088756204259,1,2891.64
B0006,2008-05-18 17:36:29,04973.csv,130,66.08,0.0,0.1020749534936402,1,2882.906
B0006,2008-05-18 22:31:45,04977.csv,131,66.06,0.0,0.1024320211016061,1,2883.265
B0006,2008-05-19 03:27:07,04981.csv,132,65.78,0.0,0.10259630569279,1,2882.969
B0006,2008-05-19 15:34:33,04985.csv,133,66.05,0.0,0.1030180047578761,1,2891.656
B0006,2008-05-19 20:59:48,04987.csv,134,67.37,0.0,0.1030180047578761,1,2901.25
B0006,2008-05-20 01:16:42,04989.csv,135,66.3,0.0,0.1030180047578761,1,2891.703
B0006,2008-05-20 06:12:06,04993.csv,136,65.51,0.0,0.102092852503947,1,2883.016
B0006,2008-05-20 11:07:23,04997.csv,137,65.26,0.0,0.1012304992482019,1,2873.453
B0006,2008-05-20 15:57:27,05001.csv,138,65.02,0.0,0.1017004816081313,1,2874.031
B0006,2008-05-20 20:50:39,05005.csv,139,65.01,0.0,0.1019511695754428,1,2874.234
B0006,2008-05-21 01:39:38,05009.csv,140,64.48,0.0,0.1033905552179119,1,2864.984
B0006,2008-05-21 06:24:27,05013.csv,141,63.96,0.0,0.1019022250061564,1,2855.093
B0006,2008-05-21 11:18:06,05017.csv,142,63.96,0.0,0.1021279987143925,1,2855.625
B0006,2008-05-21 16:10:21,05021.csv,143,63.7,0.0,0.1023480972991154,1,2855.594
B0006,2008-05-21 21:02:09,05025.csv,144,63.71,0.0,0.103165304469953,1,2847.437
B0006,2008-05-22 01:42:59,05029.csv,145,63.19,0.0,0.1017155778229261,1,2847.36
B0006,2008-05-22 06:32:40,05033.csv,146,62.91,0.0,0.1039905059221312,1,2837.328
B0006,2008-05-22 11:23:22,05037.csv,147,62.66,0.0,0.1027814179991246,1,2837.281
B0006,2008-05-22 16:17:58,05041.csv,148,62.66,0.0,0.1041063706998522,1,2838.515
B0006,2008-05-22 20:59:50,05045.csv,149,62.4,0.0,0.1049438515440013,1,2828.328
B0006,2008-05-23 12:13:16,05049.csv,150,62.67,0.0,0.1064712631533319,1,2838.265
B0006,2008-05-23 20:14:29,05052.csv,151,64.49,0.0,0.0976349035137695,1,2864.547
B0006,2008-05-24 01:09:21,05056.csv,152,63.18,0.0,0.1013128184675522,1,2846.39
B0006,2008-05-24 06:00:20,05060.csv,153,62.4,0.0,0.1026311415061905,1,2837.969
B0006,2008-05-24 10:42:50,05064.csv,154,61.61,0.0,0.1033762243070195,1,2838.156
B0006,2008-05-24 15:31:10,05068.csv,155,61.36,0.0,0.104593793917714,1,2829.843
B0006,2008-05-24 20:21:13,05072.csv,156,61.09,0.0,0.1041567019889631,1,2829.625
B0006,2008-05-25 01:06:49,05076.csv,157,60.56,0.0,0.1049894160585908,1,2819.437
B0006,2008-05-25 05:57:17,05080.csv,158,60.28,0.0,0.1062555849514584,1,2819.579
B0006,2008-05-25 10:51:37,05084.csv,159,60.04,0.0,0.1032519942992523,1,2810.672
B0006,2008-05-25 15:37:08,05088.csv,160,59.53,0.0,0.1047311376075346,1,2811.485
B0006,2008-05-25 20:23:04,05092.csv,161,59.26,0.0,0.1041059746959914,1,2802.422
B0006,2008-05-26 01:13:02,05096.csv,162,58.98,0.0,0.1043025357256912,1,2801.625
B0006,2008-05-26 06:01:08,05100.csv,163,58.73,0.0,0.1054502286771071,1,2802.031
B0006,2008-05-26 10:44:38,05104.csv,164,57.69,0.0,0.1050583889524579,1,2793.39
B0006,2008-05-26 15:30:43,05108.csv,165,58.22,0.0,0.1055258410926404,1,2793.39
B0006,2008-05-26 20:21:04,05112.csv,166,57.94,0.0,0.1066836025369429,1,2792.485
B0006,2008-05-27 15:52:41,05116.csv,167,58.75,0.0,0.1058981228130979,1,2802.016
B0006,2008-05-27 20:45:42,05118.csv,168,59.28,0.0,0.1058981228130979,1,2820.39
B0018,2008-07-07 15:15:28,06355.csv,1,92.75,96.0,0.09555369570022,1,3434.891
B0018,2008-07-07 21:53:06,06359.csv,2,92.16,95.0,0.0916190292546578,1,3425.485
B0018,2008-07-08 02:56:08,06363.csv,3,91.98,94.0,0.0918828824623866,1,3410.375
B0018,2008-07-08 07:58:55,06367.csv,4,91.53,93.0,0.0914120280962234,1,3404.719
B0018,2008-07-08 18:57:48,06370.csv,5,91.64,92.0,0.0920187644768557,1,3417.641
B0018,2008-07-08 22:57:17,06372.csv,6,91.43,91.0,0.0920187644768557,1,3411.766
B0018,2008-07-09 02:56:41,06374.csv,7,91.06,90.0,0.0920187644768557,1,3399.516
B0018,2008-07-09 06:55:54,06376.csv,8,90.76,89.0,0.0920187644768557,1,3388.75
B0018,2008-07-09 11:26:41,06379.csv,9,90.21,88.0,0.0878449584531599,1,3380.406
B0018,2008-07-10 16:34:39,06382.csv,10,91.16,87.0,0.0898982221526576,1,3404.141
B0018,2008-07-10 20:33:58,06384.csv,11,90.61,86.0,0.0898982221526576,1,3396.141
B0018,2008-07-11 00:30:25,06386.csv,12,90.23,85.0,0.0898982221526576,1,3384.094
B0018,2008-07-11 04:28:49,06388.csv,13,89.54,84.0,0.0898982221526576,1,3370.656
B0018,2008-07-11 08:59:08,06391.csv,14,89.17,83.0,0.0879548425080303,1,3357.797
B0018,2008-07-11 14:27:05,06394.csv,15,89.05,82.0,0.0871066350454787,1,3363.015
B0018,2008-07-11 18:25:27,06396.csv,16,88.56,81.0,0.0871066350454787,1,3357.734
B0018,2008-07-11 22:22:05,06398.csv,17,88.43,80.0,0.0871066350454787,1,3344.187
B0018,2008-07-12 02:18:11,06400.csv,18,87.68,79.0,0.0871066350454787,1,3339.969
B0018,2008-07-12 06:45:43,06403.csv,19,87.31,78.0,0.0875492997393303,1,3327.641
B0018,2008-07-12 11:15:36,06406.csv,20,86.88,77.0,0.085709711905584,1,3312.844
B0018,2008-07-12 15:13:28,06408.csv,21,86.58,76.0,0.085709711905584,1,3302.031
B0018,2008-07-12 18:52:45,06410.csv,22,85.43,75.0,0.085709711905584,1,3305.547
B0018,2008-07-12 22:50:29,06412.csv,23,85.57,74.0,0.085709711905584,1,3289.562
B0018,2008-07-13 03:19:05,06415.csv,24,85.38,73.0,0.088484820718071,1,3283.797
B0018,2008-07-14 13:08:20,06418.csv,25,87.46,72.0,0.0868405589019254,1,3325.235
B0018,2008-07-14 17:03:45,06420.csv,26,86.64,71.0,0.0868405589019254,1,3317.547
B0018,2008-07-14 20:57:32,06422.csv,27,86.11,70.0,0.0868405589019254,1,3311.766
B0018,2008-07-15 00:49:58,06424.csv,28,85.59,69.0,0.0868405589019254,1,3305.218
B0018,2008-07-15 05:14:47,06427.csv,29,84.96,68.0,0.0850061597091283,1,3295.453
B0018,2008-07-15 09:43:28,06430.csv,30,84.7,67.0,0.0854432604918211,1,3287.0
B0018,2008-07-15 13:36:47,06432.csv,31,84.1,66.0,0.0854432604918211,1,3276.922
B0018,2008-07-15 17:29:47,06434.csv,32,83.85,65.0,0.0854432604918211,1,3268.687
B0018,2008-07-15 21:21:30,06436.csv,33,83.28,64.0,0.0854432604918211,1,3260.594
B0018,2008-07-16 01:45:13,06439.csv,34,82.86,63.0,0.0861108271576963,1,3258.812
B0018,2008-07-16 06:12:34,06442.csv,35,82.41,62.0,0.0841039159798283,1,3243.422
B0018,2008-07-16 10:05:40,06444.csv,36,81.94,61.0,0.0841039159798283,1,3236.515
B0018,2008-07-16 13:57:42,06446.csv,37,81.38,60.0,0.0841039159798283,1,3230.734
B0018,2008-07-16 17:51:36,06448.csv,38,81.11,59.0,0.0841039159798283,1,3222.093
B0018,2008-07-16 22:13:57,06451.csv,39,80.7,58.0,0.0871128650055224,1,3220.344
B0018,2008-07-18 17:28:12,06454.csv,40,83.8,57.0,0.0838112972640761,1,3250.75
B0018,2008-07-18 21:19:44,06456.csv,41,82.47,56.0,0.0838112972640761,1,3239.344
B0018,2008-07-19 01:10:07,06458.csv,42,81.62,55.0,0.0838112972640761,1,3222.25
B0018,2008-07-19 05:01:04,06460.csv,43,80.82,54.0,0.0838112972640761,1,3206.157
B0018,2008-07-19 09:25:29,06463.csv,44,80.55,53.0,0.0877848925885978,1,3197.969
B0018,2008-07-19 13:53:00,06466.csv,45,79.77,52.0,0.0851627893757878,1,3181.625
B0018,2008-07-29 18:34:27,06469.csv,46,86.34,51.0,0.0851627893757878,1,3302.36
B0018,2008-07-29 22:21:53,06471.csv,47,85.83,50.0,0.0851627893757878,1,3285.812
B0018,2008-07-30 02:09:48,06473.csv,48,84.79,49.0,0.0851627893757878,1,3260.016
B0018,2008-07-30 05:57:02,06475.csv,49,83.89,48.0,0.0851627893757878,1,3240.031
B0018,2008-07-30 09:52:21,06477.csv,50,83.03,47.0,0.0851627893757878,1,3232.265
B0018,2008-07-30 19:28:07,06480.csv,51,83.32,46.0,0.0860082471809912,1,3232.031
B0018,2008-07-30 23:16:54,06482.csv,52,82.34,45.0,0.0860082471809912,1,3209.5149999999994
B0018,2008-07-31 02:46:18,06484.csv,53,81.29,44.0,0.0860082471809912,1,3196.125
B0018,2008-07-31 06:15:17,06486.csv,54,80.61,43.0,0.0860082471809912,1,3172.562
B0018,2008-07-31 10:10:14,06488.csv,55,80.29,42.0,0.0860082471809912,1,3172.735
B0018,2008-08-01 17:46:33,06493.csv,56,83.68,41.0,0.0852251201269989,1,3238.109
B0018,2008-08-01 21:32:12,06495.csv,57,82.02,40.0,0.0852251201269989,1,3191.063
B0018,2008-08-02 01:17:09,06497.csv,58,80.66,39.0,0.0852251201269989,1,3165.828
B0018,2008-08-02 05:03:55,06499.csv,59,79.6,38.0,0.0852251201269989,1,3140.407
B0018,2008-08-02 09:26:51,06502.csv,60,79.33,37.0,0.0859882467642574,1,3131.922
B0018,2008-08-02 13:55:03,06505.csv,61,79.0,36.0,0.084880750149247,1,3121.109
B0018,2008-08-02 17:41:59,06507.csv,62,78.21,35.0,0.084880750149247,1,3105.265
B0018,2008-08-02 21:29:24,06509.csv,63,77.78,34.0,0.084880750149247,1,3091.25
B0018,2008-08-03 01:16:07,06511.csv,64,77.01,33.0,0.084880750149247,1,3076.703
B0018,2008-08-03 05:39:11,06514.csv,65,76.61,32.0,0.0884732058328667,1,3062.328
B0018,2008-08-03 10:08:42,06517.csv,66,76.58,31.0,0.085530754144125,1,3050.563
B0018,2008-08-03 13:54:25,06519.csv,67,76.11,30.0,0.085530754144125,1,3034.672
B0018,2008-08-03 17:42:28,06521.csv,68,75.33,29.0,0.085530754144125,1,3031.25
B0018,2008-08-03 21:26:49,06523.csv,69,75.07,28.0,0.085530754144125,1,3011.343
B0018,2008-08-04 01:48:42,06526.csv,70,74.82,27.0,0.090046169627389,1,3003.0
B0018,2008-08-04 17:08:25,06529.csv,71,76.67,26.0,0.0872013762847039,1,3045.187
B0018,2008-08-04 20:55:13,06531.csv,72,76.19,25.0,0.0872013762847039,1,3028.469
B0018,2008-08-05 00:41:24,06533.csv,73,75.06,24.0,0.0872013762847039,1,3012.937
B0018,2008-08-05 04:27:50,06535.csv,74,74.62,23.0,0.0872013762847039,1,2998.875
B0018,2008-08-05 08:23:48,06537.csv,75,74.17,22.0,0.0872013762847039,1,2983.547
B0018,2008-08-05 12:50:42,06540.csv,76,74.04,21.0,0.0879797666852718,1,2966.86
B0018,2008-08-05 16:36:12,06542.csv,77,73.68,20.0,0.0879797666852718,1,2954.797
B0018,2008-08-05 20:21:46,06544.csv,78,73.4,19.0,0.0879797666852718,1,2945.735
B0018,2008-08-06 00:06:53,06546.csv,79,72.9,18.0,0.0879797666852718,1,2941.375
B0018,2008-08-06 04:27:52,06549.csv,80,72.39,17.0,0.0910814973658125,1,2923.953
B0018,2008-08-06 08:55:24,06552.csv,81,72.64,16.0,0.0876297004096254,1,2921.031
B0018,2008-08-06 12:40:42,06554.csv,82,72.13,15.0,0.0876297004096254,1,2902.75
B0018,2008-08-06 16:25:32,06556.csv,83,71.96,14.0,0.0876297004096254,1,2897.875
B0018,2008-08-06 20:09:11,06558.csv,84,71.43,13.0,0.0876297004096254,1,2892.094
B0018,2008-08-07 00:27:39,06561.csv,85,71.25,12.0,0.0922488167541978,1,2886.921
B0018,2008-08-07 19:05:53,06564.csv,86,73.49,11.0,0.0887875504657166,1,2942.531
B0018,2008-08-07 22:50:51,06566.csv,87,72.63,10.0,0.0887875504657166,1,2912.469
B0018,2008-08-08 02:32:53,06568.csv,88,72.14,9.0,0.0887875504657166,1,2895.594
B0018,2008-08-08 06:16:47,06570.csv,89,71.42,8.0,0.0887875504657166,1,2884.406
B0018,2008-08-08 10:14:50,06572.csv,90,70.77,7.0,0.0887875504657166,1,2873.766
B0018,2008-08-08 20:10:08,06575.csv,91,72.73,6.0,0.0884263275530729,1,2893.375
B0018,2008-08-08 23:54:01,06577.csv,92,71.42,5.0,0.0884263275530729,1,2884.9839999999967
B0018,2008-08-09 03:37:06,06579.csv,93,70.99,4.0,0.0884263275530729,1,2870.234
B0018,2008-08-09 07:19:59,06581.csv,94,70.78,3.0,0.0884263275530729,1,2864.11
B0018,2008-08-09 11:36:57,06584.csv,95,70.28,2.0,0.0916416933004205,1,2846.64
B0018,2008-08-09 15:59:02,06587.csv,96,70.42,1.0,0.0868069025668704,1,2839.532
B0018,2008-08-09 19:41:13,06589.csv,97,69.84,0.0,0.0868069025668704,1,2832.703
B0018,2008-08-09 23:22:00,06591.csv,98,69.68,0.0,0.0868069025668704,1,2827.077999999994
B0018,2008-08-10 03:01:08,06593.csv,99,69.47,0.0,0.0868069025668704,1,2821.531
B0018,2008-08-10 07:19:08,06596.csv,100,68.93,0.0,0.0925002319045349,1,2805.156
B0018,2008-08-10 11:39:39,06599.csv,101,69.25,0.0,0.0888408418585299,1,2814.906
B0018,2008-08-10 15:21:25,06601.csv,102,68.52,0.0,0.0888408418585299,1,2801.156
B0018,2008-08-10 19:01:07,06603.csv,103,68.67,0.0,0.0888408418585299,1,2794.187
B0018,2008-08-10 22:40:10,06605.csv,104,68.4,0.0,0.0888408418585299,1,2785.391
B0018,2008-08-11 02:53:19,06608.csv,105,67.84,0.0,0.0902436427818111,1,2779.5
B0018,2008-08-14 13:04:49,06611.csv,106,73.02,0.0,0.089572346161732,1,2899.234
B0018,2008-08-14 16:49:56,06613.csv,107,72.5,0.0,0.089572346161732,1,2894.922
B0018,2008-08-14 20:29:23,06615.csv,108,71.91,0.0,0.089572346161732,1,2888.25
B0018,2008-08-15 00:08:59,06617.csv,109,71.42,0.0,0.089572346161732,1,2873.906
B0018,2008-08-15 03:59:10,06619.csv,110,70.74,0.0,0.089572346161732,1,2847.406
B0018,2008-08-15 08:19:52,06622.csv,111,70.69,0.0,0.0893968694708912,1,2849.281
B0018,2008-08-15 12:00:03,06624.csv,112,69.95,0.0,0.0893968694708912,1,2833.688
B0018,2008-08-15 15:37:16,06626.csv,113,69.77,0.0,0.0893968694708912,1,2826.453
B0018,2008-08-15 19:13:34,06628.csv,114,69.5,0.0,0.0893968694708912,1,2818.312
B0018,2008-08-15 23:27:04,06631.csv,115,69.3,0.0,0.0913916544478255,1,2812.7189999999973
B0018,2008-08-16 03:52:55,06634.csv,116,69.41,0.0,0.0879110001707879,1,2803.5
B0018,2008-08-16 07:37:37,06636.csv,117,68.81,0.0,0.0879110001707879,1,2783.25
B0018,2008-08-16 11:21:22,06638.csv,118,68.24,0.0,0.0879110001707879,1,2776.391
B0018,2008-08-16 15:02:56,06640.csv,119,67.95,0.0,0.0879110001707879,1,2766.516
B0018,2008-08-16 19:15:49,06643.csv,120,67.31,0.0,0.0957073119737363,1,2751.516
B0018,2008-08-18 14:27:16,06646.csv,121,71.34,0.0,0.0911517651919058,1,2848.859
B0018,2008-08-18 18:08:54,06648.csv,122,70.32,0.0,0.0911517651919058,1,2840.016
B0018,2008-08-18 21:48:48,06650.csv,123,69.67,0.0,0.0911517651919058,1,2817.375
B0018,2008-08-19 01:25:43,06652.csv,124,69.41,0.0,0.0911517651919058,1,2809.234
B0018,2008-08-19 05:17:05,06654.csv,125,68.51,0.0,0.0911517651919058,1,2791.187
B0018,2008-08-19 09:39:42,06657.csv,126,68.98,0.0,0.0903487114950748,1,2794.016
B0018,2008-08-19 13:17:33,06659.csv,127,68.43,0.0,0.0903487114950748,1,2774.719
B0018,2008-08-19 16:54:51,06661.csv,128,68.14,0.0,0.0903487114950748,1,2777.844
B0018,2008-08-19 20:32:20,06663.csv,129,68.17,0.0,0.0903487114950748,1,2781.125
B0018,2008-08-20 00:43:05,06666.csv,130,67.59,0.0,0.0920096535708447,1,2760.906
B0018,2008-08-20 05:02:00,06669.csv,131,67.74,0.0,0.0889588507439178,1,2753.25
B0018,2008-08-20 08:37:19,06671.csv,132,67.05,0.0,0.0889588507439178,1,2742.843
