type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,rest_hours_from_prev_discharge,group,end_reason,analysis_role,ambient_profile,load_profile,cutoff_voltage,eol_rule_source,cap_flag,cap_exclude,cap_anomaly,discharge_cycle_raw,is_hard_excluded,discharge_cycle_valid,init_cap,SOH_nominal,SOH_relative,eol_soh_threshold,eol_cycle,RUL
discharge,2010-07-30 01:03:48,4,B0046,62,615,00615.csv,1.312423708466101,,,202.0536111111111,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,25,False,24.0,1.503121190703977,65.62,87.31,70.0,17.0,0.0
discharge,2010-07-30 05:30:13,4,B0046,64,617,00617.csv,1.2993237532162487,,,206.49388888888888,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,26,False,25.0,1.503121190703977,64.97,86.44,70.0,17.0,0.0
discharge,2010-07-30 09:56:07,4,B0046,66,619,00619.csv,1.2877483042174591,,,210.92555555555555,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,27,False,26.0,1.503121190703977,64.39,85.67,70.0,17.0,0.0
discharge,2010-07-30 14:21:03,4,B0046,68,621,00621.csv,1.2865282739749122,,,215.3411111111111,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,28,False,27.0,1.503121190703977,64.33,85.59,70.0,17.0,0.0
discharge,2010-07-30 19:57:28,4,B0046,72,625,00625.csv,1.2719636386987183,,,220.94805555555556,0.5316666666666666,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,29,False,28.0,1.503121190703977,63.6,84.62,70.0,17.0,0.0
discharge,2010-07-31 00:21:41,4,B0046,74,627,00627.csv,1.2714495345417192,,,225.35166666666666,3.0241666666666664,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,30,False,29.0,1.503121190703977,63.57,84.59,70.0,17.0,0.0
discharge,2010-07-31 04:45:24,4,B0046,76,629,00629.csv,1.2615423884659074,,,229.74694444444444,3.0241666666666664,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,31,False,30.0,1.503121190703977,63.08,83.93,70.0,17.0,0.0
discharge,2010-07-31 09:08:38,4,B0046,78,631,00631.csv,1.2421201619204132,,,234.13416666666666,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,32,False,31.0,1.503121190703977,62.11,82.64,70.0,17.0,0.0
discharge,2010-07-31 13:31:07,4,B0046,80,633,00633.csv,1.2402537441669796,,,238.5088888888889,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,33,False,32.0,1.503121190703977,62.01,82.51,70.0,17.0,0.0
discharge,2010-08-03 15:52:53,4,B0046,84,637,00637.csv,1.2851130012242886,,,312.87166666666667,69.32833333333333,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,34,False,33.0,1.503121190703977,64.26,85.5,70.0,17.0,0.0
discharge,2010-08-03 21:29:43,4,B0046,88,641,00641.csv,1.3043327841699193,,,318.48555555555555,0.5316666666666666,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,35,False,34.0,1.503121190703977,65.22,86.77,70.0,17.0,0.0
discharge,2010-08-04 01:56:12,4,B0046,90,643,00643.csv,1.2778639041619957,,,322.9269444444444,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,36,False,35.0,1.503121190703977,63.89,85.01,70.0,17.0,0.0
discharge,2010-08-04 06:20:57,4,B0046,92,645,00645.csv,1.272346459165154,,,327.33944444444444,3.026111111111111,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,37,False,36.0,1.503121190703977,63.62,84.65,70.0,17.0,0.0
discharge,2010-08-04 10:44:49,4,B0046,94,647,00647.csv,1.2477883952768762,,,331.7372222222222,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,38,False,37.0,1.503121190703977,62.39,83.01,70.0,17.0,0.0
discharge,2010-08-04 15:07:58,4,B0046,96,649,00649.csv,1.2352499196655526,,,336.12305555555554,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,39,False,38.0,1.503121190703977,61.76,82.18,70.0,17.0,0.0
discharge,2010-08-04 20:41:59,4,B0046,100,653,00653.csv,1.229251291851949,,,341.69,0.5319444444444444,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,40,False,39.0,1.503121190703977,61.46,81.78,70.0,17.0,0.0
discharge,2010-08-05 01:04:03,4,B0046,102,655,00655.csv,1.223890910501634,,,346.0577777777778,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,41,False,40.0,1.503121190703977,61.19,81.42,70.0,17.0,0.0
discharge,2010-08-05 05:25:07,4,B0046,104,657,00657.csv,1.205423323571373,,,350.4088888888889,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,42,False,41.0,1.503121190703977,60.27,80.19,70.0,17.0,0.0
discharge,2010-08-05 09:45:36,4,B0046,106,659,00659.csv,1.1957824090008151,,,354.7502777777778,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,43,False,42.0,1.503121190703977,59.79,79.55,70.0,17.0,0.0
discharge,2010-08-05 14:05:44,4,B0046,108,661,00661.csv,1.190072949669846,,,359.0858333333333,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,44,False,43.0,1.503121190703977,59.5,79.17,70.0,17.0,0.0
discharge,2010-08-05 19:37:08,4,B0046,112,665,00665.csv,1.179201763233652,,,364.6091666666667,0.5319444444444444,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,45,False,44.0,1.503121190703977,58.96,78.45,70.0,17.0,0.0
discharge,2010-08-05 23:56:22,4,B0046,114,667,00667.csv,1.169504032514554,,,368.9297222222222,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,46,False,45.0,1.503121190703977,58.48,77.81,70.0,17.0,0.0
discharge,2010-08-06 04:15:03,4,B0046,116,669,00669.csv,1.16772376849918,,,373.24111111111114,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,47,False,46.0,1.503121190703977,58.39,77.69,70.0,17.0,0.0
discharge,2010-08-06 08:33:24,4,B0046,118,671,00671.csv,1.1579256145829042,,,377.5469444444444,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,48,False,47.0,1.503121190703977,57.9,77.03,70.0,17.0,0.0
discharge,2010-08-06 12:51:21,4,B0046,120,673,00673.csv,1.1499812813376982,,,381.8461111111111,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,49,False,48.0,1.503121190703977,57.5,76.51,70.0,17.0,0.0
discharge,2010-08-06 18:20:37,4,B0046,124,677,00677.csv,1.150285902223034,,,387.3338888888889,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,50,False,49.0,1.503121190703977,57.51,76.53,70.0,17.0,0.0
discharge,2010-08-06 22:37:51,4,B0046,126,679,00679.csv,1.1349452274085248,,,391.62111111111113,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,51,False,50.0,1.503121190703977,56.75,75.51,70.0,17.0,0.0
discharge,2010-08-07 02:54:46,4,B0046,128,681,00681.csv,1.1380960963513609,,,395.90305555555557,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,52,False,51.0,1.503121190703977,56.9,75.72,70.0,17.0,0.0
discharge,2010-08-07 07:11:08,4,B0046,130,683,00683.csv,1.123711172150547,,,400.17583333333334,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,53,False,52.0,1.503121190703977,56.19,74.76,70.0,17.0,0.0
discharge,2010-08-07 11:26:50,4,B0046,132,685,00685.csv,0.0,,,404.4375,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,zero,True,False,54,True,,1.503121190703977,,,70.0,17.0,0.0
discharge,2010-08-10 15:39:28,4,B0046,136,689,00689.csv,1.214119211354098,,,480.6480555555556,71.49305555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,55,False,53.0,1.503121190703977,60.71,80.77,70.0,17.0,0.0
discharge,2010-08-10 21:13:49,4,B0046,140,693,00693.csv,1.211944797522819,,,486.22055555555556,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,56,False,54.0,1.503121190703977,60.6,80.63,70.0,17.0,0.0
discharge,2010-08-11 01:35:02,4,B0046,142,695,00695.csv,1.1971248679331925,,,490.57416666666666,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,57,False,55.0,1.503121190703977,59.86,79.64,70.0,17.0,0.0
discharge,2010-08-11 05:54:59,4,B0046,144,697,00697.csv,1.1822892151870987,,,494.9066666666667,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,58,False,56.0,1.503121190703977,59.11,78.66,70.0,17.0,0.0
discharge,2010-08-11 10:14:04,4,B0046,146,699,00699.csv,1.1645336676778395,,,499.2247222222222,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,59,False,57.0,1.503121190703977,58.23,77.47,70.0,17.0,0.0
discharge,2010-08-11 14:32:46,4,B0046,148,701,00701.csv,1.1535559567518647,,,503.5363888888889,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,60,False,58.0,1.503121190703977,57.68,76.74,70.0,17.0,0.0
discharge,2010-08-12 12:34:22,4,B0046,152,705,00705.csv,1.1601987101282063,,,525.5630555555556,17.060555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,61,False,59.0,1.503121190703977,58.01,77.19,70.0,17.0,0.0
discharge,2010-08-12 18:04:47,4,B0046,156,709,00709.csv,1.1711716308206082,,,531.07,0.5325,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,62,False,60.0,1.503121190703977,58.56,77.92,70.0,17.0,0.0
discharge,2010-08-12 22:24:12,4,B0046,158,711,00711.csv,1.1563410270783216,,,535.3936111111111,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,63,False,61.0,1.503121190703977,57.82,76.93,70.0,17.0,0.0
discharge,2010-08-13 02:42:32,4,B0046,160,713,00713.csv,1.141082456193516,,,539.6991666666667,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,64,False,62.0,1.503121190703977,57.05,75.91,70.0,17.0,0.0
discharge,2010-08-13 06:59:39,4,B0046,162,715,00715.csv,1.1352383596118123,,,543.9844444444444,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,65,False,63.0,1.503121190703977,56.76,75.53,70.0,17.0,0.0
discharge,2010-08-13 11:16:29,4,B0046,164,717,00717.csv,0.0,,,548.265,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,zero,True,False,66,True,,1.503121190703977,,,70.0,17.0,0.0
discharge,2010-08-16 10:57:07,4,B0046,168,721,00721.csv,1.2530847858282803,,,619.9422222222222,67.40333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,67,False,64.0,1.503121190703977,62.65,83.37,70.0,17.0,0.0
discharge,2010-08-16 16:33:48,4,B0046,172,725,00725.csv,1.2050453590356518,,,625.5536111111111,0.5322222222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,68,False,65.0,1.503121190703977,60.25,80.17,70.0,17.0,0.0
discharge,2010-08-16 20:54:56,4,B0046,174,727,00727.csv,1.19119860196273,,,629.9058333333334,3.0269444444444447,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,69,False,66.0,1.503121190703977,59.56,79.25,70.0,17.0,0.0
discharge,2010-08-17 01:14:42,4,B0046,176,729,00729.csv,1.17463817374538,,,634.2352777777778,3.0277777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,70,False,67.0,1.503121190703977,58.73,78.15,70.0,17.0,0.0
discharge,2010-08-17 05:33:53,4,B0046,178,731,00731.csv,1.1555432048235512,,,638.555,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,71,False,68.0,1.503121190703977,57.78,76.88,70.0,17.0,0.0
discharge,2010-08-17 09:52:05,4,B0046,180,733,00733.csv,1.1538041170229467,,,642.8583333333333,3.0277777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,72,False,69.0,1.503121190703977,57.69,76.76,70.0,17.0,0.0
discharge,2010-07-21 15:00:35,4,B0047,0,1,00001.csv,1.6743047446975208,,,0.0,0.0,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,1,False,1.0,1.5080762969973425,83.72,111.02,70.0,11.0,10.0
discharge,2010-07-21 21:02:56,4,B0047,4,5,00005.csv,1.5243662105099025,,,6.039166666666667,0.5308333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,2,False,2.0,1.5080762969973425,76.22,101.08,70.0,11.0,9.0
discharge,2010-07-22 01:40:06,4,B0047,6,7,00007.csv,1.5080762969973425,,,10.658611111111112,3.0230555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,3,False,3.0,1.5080762969973425,75.4,100.0,70.0,11.0,8.0
discharge,2010-07-22 06:16:21,4,B0047,8,9,00009.csv,1.4835577960067696,,,15.262777777777778,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,4,False,4.0,1.5080762969973425,74.18,98.37,70.0,11.0,7.0
discharge,2010-07-22 10:51:48,4,B0047,10,11,00011.csv,1.4671391666146525,,,19.85361111111111,3.0241666666666664,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,5,False,5.0,1.5080762969973425,73.36,97.29,70.0,11.0,6.0
discharge,2010-07-22 15:26:29,4,B0047,12,13,00013.csv,1.448858156982267,,,24.43166666666667,3.023888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,6,False,6.0,1.5080762969973425,72.44,96.07,70.0,11.0,5.0
discharge,2010-07-23 09:59:08,4,B0047,16,17,00017.csv,1.4458534180949325,,,42.975833333333334,13.311944444444444,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,7,False,7.0,1.5080762969973425,72.29,95.87,70.0,11.0,4.0
discharge,2010-07-23 15:44:51,4,B0047,20,21,00021.csv,1.431118266178283,,,48.73777777777778,0.5311111111111111,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,8,False,8.0,1.5080762969973425,71.56,94.9,70.0,11.0,3.0
discharge,2010-07-23 20:19:02,4,B0047,22,23,00023.csv,1.419274551657853,,,53.3075,3.023888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,9,False,9.0,1.5080762969973425,70.96,94.11,70.0,11.0,2.0
discharge,2010-07-24 00:52:14,4,B0047,24,25,00025.csv,1.3999974221808271,,,57.86083333333333,3.0233333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,10,False,10.0,1.5080762969973425,70.0,92.83,70.0,11.0,1.0
discharge,2010-07-24 05:24:46,4,B0047,26,27,00027.csv,1.3885156686114437,,,62.403055555555554,3.0236111111111112,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,11,False,11.0,1.5080762969973425,69.43,92.07,70.0,11.0,0.0
discharge,2010-07-24 09:56:39,4,B0047,28,29,00029.csv,1.3652234669528964,,,66.93444444444444,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,12,False,12.0,1.5080762969973425,68.26,90.53,70.0,11.0,0.0
discharge,2010-07-27 16:12:05,4,B0047,32,33,00033.csv,1.4060442272970963,,,145.19166666666666,73.06972222222223,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,13,False,13.0,1.5080762969973425,70.3,93.23,70.0,11.0,0.0
discharge,2010-07-27 21:56:24,4,B0047,36,37,00037.csv,1.405754161352578,,,150.93027777777777,0.5313888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,14,False,14.0,1.5080762969973425,70.29,93.22,70.0,11.0,0.0
discharge,2010-07-28 02:29:37,4,B0047,38,39,00039.csv,1.3867662881727878,,,155.48388888888888,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,15,False,15.0,1.5080762969973425,69.34,91.96,70.0,11.0,0.0
discharge,2010-07-28 07:01:57,4,B0047,40,41,00041.csv,1.3705053061420225,,,160.02277777777778,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,16,False,16.0,1.5080762969973425,68.53,90.88,70.0,11.0,0.0
discharge,2010-07-28 11:33:01,4,B0047,42,43,00043.csv,1.34974311148236,,,164.54055555555556,3.023888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,17,False,17.0,1.5080762969973425,67.49,89.5,70.0,11.0,0.0
discharge,2010-07-28 16:03:39,4,B0047,44,45,00045.csv,1.3251533367939785,,,169.0511111111111,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,18,False,18.0,1.5080762969973425,66.26,87.87,70.0,11.0,0.0
discharge,2010-07-28 21:45:15,4,B0047,48,49,00049.csv,1.3111943869635805,,,174.74444444444444,0.5313888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,19,False,19.0,1.5080762969973425,65.56,86.94,70.0,11.0,0.0
discharge,2010-07-29 02:14:29,4,B0047,50,51,00051.csv,0.0,,,179.23166666666665,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,zero,True,False,20,True,,1.5080762969973425,,,70.0,11.0,0.0
discharge,2010-07-29 05:57:18,4,B0047,52,53,00053.csv,1.3394234405932892,,,182.9452777777778,3.023888888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,21,False,20.0,1.5080762969973425,66.97,88.82,70.0,11.0,0.0
discharge,2010-07-29 10:29:29,4,B0047,54,55,00055.csv,1.2849157142560723,,,187.48166666666665,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,22,False,21.0,1.5080762969973425,64.25,85.2,70.0,11.0,0.0
discharge,2010-07-29 14:57:39,4,B0047,56,57,00057.csv,1.281719159327807,,,191.95111111111112,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,23,False,22.0,1.5080762969973425,64.09,84.99,70.0,11.0,0.0
discharge,2010-07-29 20:36:49,4,B0047,60,61,00061.csv,1.2600051642942829,,,197.6038888888889,0.5316666666666666,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,24,False,23.0,1.5080762969973425,63.0,83.55,70.0,11.0,0.0
discharge,2010-07-30 01:03:48,4,B0047,62,63,00063.csv,1.266070385993126,,,202.0536111111111,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,25,False,24.0,1.5080762969973425,63.3,83.95,70.0,11.0,0.0
discharge,2010-07-30 05:30:13,4,B0047,64,65,00065.csv,1.2413590294280803,,,206.49388888888888,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,26,False,25.0,1.5080762969973425,62.07,82.31,70.0,11.0,0.0
discharge,2010-07-30 09:56:07,4,B0047,66,67,00067.csv,1.2298873703485311,,,210.92555555555555,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,27,False,26.0,1.5080762969973425,61.49,81.55,70.0,11.0,0.0
discharge,2010-07-30 14:21:03,4,B0047,68,69,00069.csv,1.228088614506696,,,215.3411111111111,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,28,False,27.0,1.5080762969973425,61.4,81.43,70.0,11.0,0.0
discharge,2010-07-30 19:57:28,4,B0047,72,73,00073.csv,1.2139857189070042,,,220.94805555555556,0.5316666666666666,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,29,False,28.0,1.5080762969973425,60.7,80.5,70.0,11.0,0.0
discharge,2010-07-31 00:21:41,4,B0047,74,75,00075.csv,1.2173435064564189,,,225.35166666666666,3.0241666666666664,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,30,False,29.0,1.5080762969973425,60.87,80.72,70.0,11.0,0.0
discharge,2010-07-31 04:45:24,4,B0047,76,77,00077.csv,1.2073445944515917,,,229.74694444444444,3.0241666666666664,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,31,False,30.0,1.5080762969973425,60.37,80.06,70.0,11.0,0.0
discharge,2010-07-31 09:08:38,4,B0047,78,79,00079.csv,1.18804049227045,,,234.13416666666666,3.0258333333333334,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,32,False,31.0,1.5080762969973425,59.4,78.78,70.0,11.0,0.0
discharge,2010-07-31 13:31:07,4,B0047,80,81,00081.csv,1.186304749886542,,,238.5088888888889,3.0244444444444443,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,33,False,32.0,1.5080762969973425,59.32,78.66,70.0,11.0,0.0
discharge,2010-08-03 15:52:53,4,B0047,84,85,00085.csv,1.2613935471028506,,,312.87166666666667,69.32833333333333,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,34,False,33.0,1.5080762969973425,63.07,83.64,70.0,11.0,0.0
discharge,2010-08-03 21:29:43,4,B0047,88,89,00089.csv,1.2648246158850651,,,318.48555555555555,0.5316666666666666,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,35,False,34.0,1.5080762969973425,63.24,83.87,70.0,11.0,0.0
discharge,2010-08-04 01:56:12,4,B0047,90,91,00091.csv,1.24664945489822,,,322.9269444444444,3.024722222222222,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,36,False,35.0,1.5080762969973425,62.33,82.66,70.0,11.0,0.0
discharge,2010-08-04 06:20:57,4,B0047,92,93,00093.csv,1.2333924152795082,,,327.33944444444444,3.026111111111111,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,37,False,36.0,1.5080762969973425,61.67,81.79,70.0,11.0,0.0
discharge,2010-08-04 10:44:49,4,B0047,94,95,00095.csv,1.2129250072037692,,,331.7372222222222,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,38,False,37.0,1.5080762969973425,60.65,80.43,70.0,11.0,0.0
discharge,2010-08-04 15:07:58,4,B0047,96,97,00097.csv,1.1999106597943647,,,336.12305555555554,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,39,False,38.0,1.5080762969973425,60.0,79.57,70.0,11.0,0.0
discharge,2010-08-04 20:41:59,4,B0047,100,101,00101.csv,1.1902559038393383,,,341.69,0.5319444444444444,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,40,False,39.0,1.5080762969973425,59.51,78.93,70.0,11.0,0.0
discharge,2010-08-05 01:04:03,4,B0047,102,103,00103.csv,1.1892563795455853,,,346.0577777777778,3.025,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,41,False,40.0,1.5080762969973425,59.46,78.86,70.0,11.0,0.0
discharge,2010-08-05 05:25:07,4,B0047,104,105,00105.csv,1.167069685125939,,,350.4088888888889,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,42,False,41.0,1.5080762969973425,58.35,77.39,70.0,11.0,0.0
discharge,2010-08-05 09:45:36,4,B0047,106,107,00107.csv,1.1615348403090369,,,354.7502777777778,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,43,False,42.0,1.5080762969973425,58.08,77.02,70.0,11.0,0.0
discharge,2010-08-05 14:05:44,4,B0047,108,109,00109.csv,1.1555563844349988,,,359.0858333333333,3.0252777777777777,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,44,False,43.0,1.5080762969973425,57.78,76.62,70.0,11.0,0.0
discharge,2010-08-05 19:37:08,4,B0047,112,113,00113.csv,1.1488524666097713,,,364.6091666666667,0.5319444444444444,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,45,False,44.0,1.5080762969973425,57.44,76.18,70.0,11.0,0.0
discharge,2010-08-05 23:56:22,4,B0047,114,115,00115.csv,1.143572986788779,,,368.9297222222222,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,46,False,45.0,1.5080762969973425,57.18,75.83,70.0,11.0,0.0
discharge,2010-08-06 04:15:03,4,B0047,116,117,00117.csv,1.1418015379428537,,,373.24111111111114,3.026388888888889,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,47,False,46.0,1.5080762969973425,57.09,75.71,70.0,11.0,0.0
discharge,2010-08-06 08:33:24,4,B0047,118,119,00119.csv,1.136058647502255,,,377.5469444444444,3.026666666666667,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,48,False,47.0,1.5080762969973425,56.8,75.33,70.0,11.0,0.0
discharge,2010-08-06 12:51:21,4,B0047,120,121,00121.csv,1.1236364680969286,,,381.8461111111111,3.0255555555555556,G,QA_issue,anomaly,4°C_stable,1A_CC,2.7,NASA_30%fade,valid,False,False,49,False,48.0,1.5080762969973425,56.18,74.51,70.0,11.0,0.0
