battery_id,group,discharge_cycle_valid,SOH_relative,ambient_temperature,RUL,Re_mean,Rct_mean
B0018,A,30.0,92.09,24,67.0,0.06297577669058979,0.08908996548974189
B0018,A,31.0,91.43,24,66.0,0.06297577669058979,0.08908996548974189
B0018,A,32.0,91.16,24,65.0,0.06297577669058979,0.08908996548974189
B0018,A,33.0,90.54,24,64.0,0.06297577669058979,0.08908996548974189
B0018,A,34.0,90.08,24,63.0,0.06297577669058979,0.08908996548974189
B0018,A,35.0,89.6,24,62.0,0.06297577669058979,0.08908996548974189
B0018,A,36.0,89.08,24,61.0,0.06297577669058979,0.08908996548974189
B0018,A,37.0,88.48,24,60.0,0.06297577669058979,0.08908996548974189
B0018,A,38.0,88.18,24,59.0,0.06297577669058979,0.08908996548974189
B0018,A,39.0,87.74,24,58.0,0.06297577669058979,0.08908996548974189
B0018,A,40.0,91.11,24,57.0,0.06297577669058979,0.08908996548974189
B0018,A,41.0,89.66,24,56.0,0.06297577669058979,0.08908996548974189
B0018,A,42.0,88.74,24,55.0,0.06297577669058979,0.08908996548974189
B0018,A,43.0,87.87,24,54.0,0.06297577669058979,0.08908996548974189
B0018,A,44.0,87.57,24,53.0,0.06297577669058979,0.08908996548974189
B0018,A,45.0,86.73,24,52.0,0.06297577669058979,0.08908996548974189
B0018,A,46.0,93.86,24,51.0,0.06297577669058979,0.08908996548974189
B0018,A,47.0,93.31,24,50.0,0.06297577669058979,0.08908996548974189
B0018,A,48.0,92.18,24,49.0,0.06297577669058979,0.08908996548974189
B0018,A,49.0,91.2,24,48.0,0.06297577669058979,0.08908996548974189
B0018,A,50.0,90.27,24,47.0,0.06297577669058979,0.08908996548974189
B0018,A,51.0,90.59,24,46.0,0.06297577669058979,0.08908996548974189
B0018,A,52.0,89.52,24,45.0,0.06297577669058979,0.08908996548974189
B0018,A,53.0,88.38,24,44.0,0.06297577669058979,0.08908996548974189
B0018,A,54.0,87.64,24,43.0,0.06297577669058979,0.08908996548974189
B0018,A,55.0,87.29,24,42.0,0.06297577669058979,0.08908996548974189
B0018,A,56.0,90.98,24,41.0,0.06297577669058979,0.08908996548974189
B0018,A,57.0,89.17,24,40.0,0.06297577669058979,0.08908996548974189
B0018,A,58.0,87.7,24,39.0,0.06297577669058979,0.08908996548974189
B0018,A,59.0,86.55,24,38.0,0.06297577669058979,0.08908996548974189
B0018,A,60.0,86.25,24,37.0,0.06297577669058979,0.08908996548974189
B0018,A,61.0,85.89,24,36.0,0.06297577669058979,0.08908996548974189
B0018,A,62.0,85.03,24,35.0,0.06297577669058979,0.08908996548974189
B0018,A,63.0,84.56,24,34.0,0.06297577669058979,0.08908996548974189
B0018,A,64.0,83.72,24,33.0,0.06297577669058979,0.08908996548974189
B0018,A,65.0,83.29,24,32.0,0.06297577669058979,0.08908996548974189
B0018,A,66.0,83.26,24,31.0,0.06297577669058979,0.08908996548974189
B0018,A,67.0,82.75,24,30.0,0.06297577669058979,0.08908996548974189
B0018,A,68.0,81.89,24,29.0,0.06297577669058979,0.08908996548974189
B0018,A,69.0,81.62,24,28.0,0.06297577669058979,0.08908996548974189
B0018,A,70.0,81.34,24,27.0,0.06297577669058979,0.08908996548974189
B0018,A,71.0,83.36,24,26.0,0.06297577669058979,0.08908996548974189
B0018,A,72.0,82.84,24,25.0,0.06297577669058979,0.08908996548974189
B0018,A,73.0,81.6,24,24.0,0.06297577669058979,0.08908996548974189
B0018,A,74.0,81.13,24,23.0,0.06297577669058979,0.08908996548974189
B0018,A,75.0,80.63,24,22.0,0.06297577669058979,0.08908996548974189
B0018,A,76.0,80.49,24,21.0,0.06297577669058979,0.08908996548974189
B0018,A,77.0,80.1,24,20.0,0.06297577669058979,0.08908996548974189
B0018,A,78.0,79.8,24,19.0,0.06297577669058979,0.08908996548974189
B0018,A,79.0,79.26,24,18.0,0.06297577669058979,0.08908996548974189
B0018,A,80.0,78.71,24,17.0,0.06297577669058979,0.08908996548974189
B0018,A,81.0,78.97,24,16.0,0.06297577669058979,0.08908996548974189
B0018,A,82.0,78.42,24,15.0,0.06297577669058979,0.08908996548974189
B0018,A,83.0,78.24,24,14.0,0.06297577669058979,0.08908996548974189
B0018,A,84.0,77.66,24,13.0,0.06297577669058979,0.08908996548974189
B0018,A,85.0,77.46,24,12.0,0.06297577669058979,0.08908996548974189
B0018,A,86.0,79.9,24,11.0,0.06297577669058979,0.08908996548974189
B0018,A,87.0,78.96,24,10.0,0.06297577669058979,0.08908996548974189
B0018,A,88.0,78.43,24,9.0,0.06297577669058979,0.08908996548974189
B0018,A,89.0,77.65,24,8.0,0.06297577669058979,0.08908996548974189
B0018,A,90.0,76.94,24,7.0,0.06297577669058979,0.08908996548974189
B0018,A,91.0,79.07,24,6.0,0.06297577669058979,0.08908996548974189
B0018,A,92.0,77.64,24,5.0,0.06297577669058979,0.08908996548974189
B0018,A,93.0,77.17,24,4.0,0.06297577669058979,0.08908996548974189
B0018,A,94.0,76.95,24,3.0,0.06297577669058979,0.08908996548974189
B0018,A,95.0,76.41,24,2.0,0.06297577669058979,0.08908996548974189
B0018,A,96.0,76.56,24,1.0,0.06297577669058979,0.08908996548974189
B0018,A,97.0,75.93,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,98.0,75.75,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,99.0,75.53,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,100.0,74.94,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,101.0,75.28,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,102.0,74.49,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,103.0,74.65,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,104.0,74.36,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,105.0,73.75,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,106.0,79.39,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,107.0,78.83,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,108.0,78.18,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,109.0,77.65,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,110.0,76.91,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,111.0,76.86,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,112.0,76.05,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,113.0,75.85,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,114.0,75.56,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,115.0,75.34,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,116.0,75.46,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,117.0,74.81,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,118.0,74.19,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,119.0,73.87,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,120.0,73.18,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,121.0,77.56,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,122.0,76.45,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,123.0,75.75,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,124.0,75.46,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,125.0,74.48,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,126.0,75.0,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,127.0,74.4,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,128.0,74.08,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,129.0,74.11,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,130.0,73.49,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,131.0,73.65,24,0.0,0.06297577669058979,0.08908996548974189
B0018,A,132.0,72.9,24,0.0,0.06297577669058979,0.08908996548974189
